level,key,tmc_bias_mean,tmc_residual_std,tmc_count,ftr_bias_mean,ftr_residual_std,ftr_count,ot_bias_mean,ot_residual_std,ot_count
agent,13924780002,116.97424341109696,530.7463975544595,3459,-0.16336485484184712,0.370543333761114,3459,-0.10670954659290398,0.3777739092237244,3459
agent,13931330002,126.56091131666967,527.46225216703,3329,-0.1464362648397138,0.3805746935015369,3329,-0.1541135871026007,0.4009931869632328,3329
agent,13939340002,233.55785815500482,582.1996649004401,2414,-0.17629204380581373,0.3504375592181119,2414,-0.1426136456902564,0.3711463485421832,2414
agent,13941340002,154.7894947531491,537.3973778628358,1798,-0.14909784797500317,0.3732602223050758,1798,-0.11868874227044869,0.40174845068670156,1798
agent,13946790002,152.2899585930727,668.5105513895895,1586,-0.1770057344684685,0.35559969155856114,1586,-0.1145271196241184,0.40300333666776766,1586
agent,13961960002,82.1872393484739,500.5234016911377,2157,-0.1412615874435927,0.38522702673052595,2157,-0.15088410332907332,0.4309920202521428,2157
agent,13985150001,182.65813576735408,541.7461943117838,1979,-0.1759232054640995,0.3564946150083116,1979,-0.1538693171437828,0.4210580111112468,1979
agent,13994600003,142.1348108983302,566.8026060153688,182,-0.158183821446293,0.38483139489167284,182,-0.1486151702778803,0.4349736960023128,182
agent,13994630003,146.1840922793731,533.4134786896209,2153,-0.16581350375318107,0.3612245992963947,2153,-0.13275606924686556,0.4200359752220719,2153
agent,13994730002,167.57751842444614,594.4457072121622,493,-0.16723824496443324,0.3542974553072924,493,-0.1347568809743366,0.39291931897447424,493
agent,13995910001,155.13545287525747,790.0714284497999,2397,-0.15050743978422385,0.38138302772294597,2397,-0.08290853753460989,0.36932820480323725,2397
agent,14014510001,242.93517185392835,578.6203413107479,2016,-0.1538351352459618,0.3734959755645096,2016,-0.09194890649214069,0.36260733671738815,2016
agent,14017740001,103.02021045520159,463.72744670699166,3591,-0.17788239305180714,0.34932187420623695,3591,-0.1516596633438187,0.3944850642452491,3591
agent,14022230003,172.60247986209433,511.72104974296974,2312,-0.15150894970990794,0.3752588450926771,2312,-0.10617424185334617,0.40883416412503254,2312
agent,14022960001,96.66494827385121,627.2497926814723,1997,-0.1745246164519368,0.357791720680893,1997,-0.1885030515031198,0.38816279403226406,1997
agent,14053330002,127.18295384813602,599.007120398597,1262,-0.13049082318689856,0.3898832283359294,1262,-0.11435688638442718,0.39972911047402676,1262
