level,key,tmc_bias_mean,tmc_residual_std,tmc_count,ftr_bias_mean,ftr_residual_std,ftr_count,ot_bias_mean,ot_residual_std,ot_count
agent,14190800003,-0.7188694491023906,24.165084601755087,2736,0.08177369266574146,0.35440300793271073,2736,-0.8300438596491229,0.37559426341187646,2736
agent,14190820002,-0.7405021058816292,5.6316839780496855,2532,0.11107813305034644,0.3802514521614944,2532,-0.7890995260663507,0.4079478692531822,2532
agent,14190850003,-0.8314371537544849,13.220514041826144,3939,0.0895563674952119,0.36276077410488883,3939,-0.805026656511805,0.3961801847862022,3939
agent,14190930001,-0.6742693273032584,4.503309928103041,82,0.12765669059462664,0.39629455632370536,82,-0.8780487804878049,0.3272294601219204,82
agent,14190950001,-1.2509647476492896,14.192932107460175,926,0.10426687500711136,0.37463238967816653,926,-0.8488120950323974,0.3582319393341551,926
agent,14190960002,-0.8260015589359514,30.392523380992355,2776,0.08295120492105182,0.35417041699231133,2776,-0.7564841498559077,0.4292037754641637,2776
agent,14191130002,-0.3418948883842208,30.88351768363528,3574,0.10367618033805237,0.3731915929792549,3574,-0.8066592053721321,0.3949178797681012,3574
agent,14191140002,-0.7295911327686185,9.021438807600644,306,0.1014061528775427,0.3720841302384158,306,-0.9084967320261438,0.2883234640537618,306
agent,14191310001,-1.3850835354681132,11.435055422749167,3742,0.08727763493643413,0.36036334630920985,3742,-0.8567610903260289,0.35031632052957956,3742
agent,14191390002,-2.6543518636133765,49.51519423293488,1540,0.06987772194983123,0.3413344669182958,1540,-0.7058441558441558,0.45566235691003365,1540
agent,14191430002,4.445336947348033,80.36916524092071,871,0.08448572107831318,0.3571018944388672,871,-0.8312284730195177,0.3745499948753953,871
agent,14191540001,-0.7721274396814964,12.095170215837149,867,0.0809484101153025,0.3545615641345651,867,-0.81199538638985,0.3907158543896679,867
agent,14191570002,-1.4145052055306335,8.042292481004214,3194,0.09610790991659976,0.368253999607371,3194,-0.7983719474013776,0.4012158783048218,3194
agent,14191770002,6.183395436088446,142.738742697229,2955,0.07727498478695825,0.3456659394158538,2955,-0.8707275803722504,0.33550120886717616,2955
agent,14194740002,-0.4859902989935382,7.472611494490691,2853,0.11033169643171954,0.3782536517759588,2853,-0.8166841920785138,0.3869252156264554,2853
agent,14194800002,-1.7886199319289506,18.41625078954525,1630,0.0723439584480473,0.3453405010094195,1630,-0.8245398773006135,0.3803601819876821,1630
agent,14194930001,-1.6337067843245683,6.977192973399536,3441,0.09874019845215881,0.37094133999814727,3441,-0.8198198198198198,0.384337459598226,3441
